#
#  conversion from RegDef.txt for
#   input design        = generic
#   input design level  = 2
#

SECTION BITS

#design    dlevel   dir  reg_name                         field_name                                         format  ext_addr   rw           startbit  numbits  scope      rlm_name                                           clk_type  scanring  reset_val                                                              reset_sig  parity  pulse  reg_name_txt                                       description                                                                                        
#========= ======== ==== ================================ ================================================== ======= ========== ============ ========= ======== ========== ================================================== ========= ========= ====================================================================== ========== ======= ====== ================================================== =================================================================================================== 
generic    2        rx   rx_ctl_mode15_pg                 rx_loff_filter_depth2                              gcr     100001111  RWX          8         4        per-group  "ioorc_rx_ctl_regs"                                slow      func      0011                                                                   ioreset    yes     na     Register                                           "Filter depth (2^filter_depth) during stage2 (loff servo ops)"                                      
generic    2        rx   rx_ctl_mode15_pg                 rx_loff_filter_depth3                              gcr     100001111  RWX          12        4        per-group  "ioorc_rx_ctl_regs"                                slow      func      0100                                                                   ioreset    yes     na     Register                                           "Filter depth (2^filter_depth) during stage3 (loff servo ops)"                                      
generic    2        rx   rx_ctl_mode16_pg                 rx_loff_inc_dec_amt0                               gcr     100010000  RWX          0         3        per-group  "ioorc_rx_ctl_regs"                                slow      func      100                                                                    ioreset    yes     na     Register                                           "Amount (2^inc_dec_amt) to step by during stage0 (loff servo ops)"                                  
generic    2        rx   rx_ctl_mode16_pg                 rx_loff_thresh1                                    gcr     100010000  RWX          3         5        per-group  "ioorc_rx_ctl_regs"                                slow      func      00001                                                                  ioreset    yes     na     Register                                           "Value used as threshold of when to switch to stage1 (loff servo ops)"                              
generic    2        rx   rx_ctl_mode16_pg                 rx_loff_inc_dec_amt1                               gcr     100010000  RWX          8         3        per-group  "ioorc_rx_ctl_regs"                                slow      func      010                                                                    ioreset    yes     na     Register                                           "Amount (2^inc_dec_amt) to step by during stage1 (loff servo ops)"                                  
generic    2        rx   rx_ctl_mode16_pg                 rx_loff_thresh2                                    gcr     100010000  RWX          11        5        per-group  "ioorc_rx_ctl_regs"                                slow      func      00010                                                                  ioreset    yes     na     Register                                           "Value used as threshold of when to switch to stage2 (loff servo ops)"                              
generic    2        rx   rx_ctl_mode17_pg                 rx_loff_inc_dec_amt2                               gcr     100010001  RWX          0         3        per-group  "ioorc_rx_ctl_regs"                                slow      func      010                                                                    ioreset    yes     na     Register                                           "Amount (2^inc_dec_amt) to step by during stage2 (loff servo ops)"                                  
generic    2        rx   rx_ctl_mode17_pg                 rx_loff_thresh3                                    gcr     100010001  RWX          3         5        per-group  "ioorc_rx_ctl_regs"                                slow      func      00011                                                                  ioreset    yes     na     Register                                           "Value used as threshold of when to switch to stage3 (loff servo ops)"                              
generic    2        rx   rx_ctl_mode17_pg                 rx_loff_inc_dec_amt3                               gcr     100010001  RWX          8         3        per-group  "ioorc_rx_ctl_regs"                                slow      func      000                                                                    ioreset    yes     na     Register                                           "Amount (2^inc_dec_amt) to step by during stage3 (loff servo ops)"                                  
generic    2        rx   rx_ctl_mode17_pg                 rx_loff_thresh4                                    gcr     100010001  RWX          11        5        per-group  "ioorc_rx_ctl_regs"                                slow      func      00111                                                                  ioreset    yes     na     Register                                           "Value used as threshold of when we think the servo has converged (loff servo ops)"                 
generic    2        rx   rx_ctl_mode18_pg                 rx_lte_gain_hist_bias_thresh                       gcr     100010010  RWX          0         5        per-group  "ioorc_rx_ctl_regs"                                slow      func      00011                                                                  ioreset    yes     na     Register                                           "Threshold for history bias counter to take votes for lte gain servo op"                            
generic    2        rx   rx_ctl_mode18_pg                 rx_lte_gain_n1_samples                             gcr     100010010  RWX          5         2        per-group  "ioorc_rx_ctl_regs"                                slow      func      11                                                                     ioreset    yes     na     Register                                           "Samples in N1 period for lte gain servo op.  00=4, 01=8, 10=12, 11=16."                            
generic    2        rx   rx_ctl_mode18_pg                 rx_lte_gain_n1_bias_thresh                         gcr     100010010  RWX          7         4        per-group  "ioorc_rx_ctl_regs"                                slow      func      0010                                                                   ioreset    yes     na     Register                                           "Threshold for sample bias to take votes for lte gain servo op"                                     
generic    2        rx   rx_ctl_mode18_pg                 rx_lte_gain_history_bias_dis                       gcr     100010010  RWX          11        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "When 1, the history bias is ignored for LTE gain voting and thus the rx_lte_gain_hist_bias_thresh has no effect. At least one of the history bias or sample bias must be enabled."
generic    2        rx   rx_ctl_mode18_pg                 rx_lte_gain_sample_bias_dis                        gcr     100010010  RWX          12        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "When 1, the sample bias is ignored for LTE gain voting and thus the rx_lte_gain_n1_samples and rx_lte_gain_n1_bias_thresh have no effect. When 0, the sample bias behavior is controlled by rx_lte_gain_sample_bias_mode. At least one of the history bias or sample bias must be enabled."
generic    2        rx   rx_ctl_mode18_pg                 rx_lte_gain_sample_bias_mode                       gcr     100010010  RWX          13        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      1                                                                      ioreset    yes     na     Register                                           "When 0, require abs(sample_bias) >= rx_lte_gain_n1_bias_thresh and sample bias sign is matched. When 1, require abs(sample_bias) <= rx_lte_gain_n1_bias_thresh and sample bias sign is ignored. Can only be 1 when both rx_lte_gain_sample_bias_dis=0 and rx_lte_gain_hist_bias_dis=0."
generic    2        rx   rx_ctl_mode18_pg                 rx_lte_converge_up_enable                          gcr     100010010  RWX          14        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "LTE Gain or Zero Servo: 1=Enable convergence on an upward direction change. (Default is to allow convergence on an upward change for lte.)"
generic    2        rx   rx_ctl_mode18_pg                 rx_lte_converge_down_enable                        gcr     100010010  RWX          15        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      1                                                                      ioreset    yes     na     Register                                           "LTE Gain or Zero Servo: 1=Enable convergence on an downward direction change. (Default is to allow convergence on an upward change for lte.)"
generic    2        rx   rx_ctl_mode19_pg                 rx_lte_zero_hist_bias_thresh                       gcr     100010011  RWX          0         5        per-group  "ioorc_rx_ctl_regs"                                slow      func      00011                                                                  ioreset    yes     na     Register                                           "Threshold for history bias counter to take votes for lte zero servo op"                            
generic    2        rx   rx_ctl_mode19_pg                 rx_lte_zero_n1_samples                             gcr     100010011  RWX          5         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      1                                                                      ioreset    yes     na     Register                                           "Samples in N1 period for lte zero servo op.  0=8, 1=16."                                           
generic    2        rx   rx_ctl_mode19_pg                 rx_lte_zero_n1_bias_thresh                         gcr     100010011  RWX          6         4        per-group  "ioorc_rx_ctl_regs"                                slow      func      0010                                                                   ioreset    yes     na     Register                                           "Threshold for sample bias to take votes for lte zero servo op"                                     
generic    2        rx   rx_ctl_mode19_pg                 rx_lte_zero_n2_samples                             gcr     100010011  RWX          10        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      1                                                                      ioreset    yes     na     Register                                           "Samples in N2 period (actually vote on at end of N1) for lte zero servo op.  0=4, 1=8."            
generic    2        rx   rx_ctl_mode20_pg                 rx_amp_hyst_start                                  gcr     100010100  RWX          0         5        per-group  "ioorc_rx_ctl_regs"                                slow      func      00101                                                                  ioreset    yes     na     Register                                           "Direction change count to start tracking hysteresis. Hysteresis is checked over thresh4-hyst_start direction changes. hyst_start must be >thresh3 and <thresh4; idealy want thresh3+2 <= hyst_start <= thresh4-2.  (amp_meas servo ops)"
generic    2        rx   rx_ctl_mode20_pg                 rx_loff_hyst_start                                 gcr     100010100  RWX          5         5        per-group  "ioorc_rx_ctl_regs"                                slow      func      00101                                                                  ioreset    yes     na     Register                                           "Direction change count to start tracking hysteresis. Hysteresis is checked over thresh4-hyst_start direction changes. hyst_start must be >thresh3 and <thresh4; idealy want thresh3+2 <= hyst_start <= thresh4-2.  (loff servo ops) default loff, eoff set in ppe code"
generic    2        rx   rx_ctl_mode21_pg                 rx_servo_status_error_en                           gcr     100010101  RWX          0         4        per-group  "ioorc_rx_ctl_regs"                                slow      func      1111                                                                   ioreset    yes     na     Register                                           "Defines which of the servo status errors are enabled. 0=disabled, 1=enabled. See workbook for bit definitions. bit[0]=servo_result_at_max, bit[1]=servo_result_at_min, bit[2]=servo_timeout, bit[3]=servo_decode_invalid"
generic    2        rx   rx_ctl_mode22_pg                 rx_qpa_filter_depth                                gcr     100010110  RWX          0         5        per-group  "ioorc_rx_ctl_regs"                                slow      func      01010                                                                  ioreset    yes     na     Register                                           "Filter depth (2^filter_depth) for qpa servo ops. Max implemented value is 19 and is capped there"  
generic    2        rx   rx_ctl_mode22_pg                 rx_qpa_timeout                                     gcr     100010110  RWX          5         4        per-group  "ioorc_rx_ctl_regs"                                slow      func      1010                                                                   ioreset    yes     na     Register                                           "Timeout for qpa servo ops at 4M default covers 256K filter at 10 steps (See workbook for timer settings)"
generic    2        rx   rx_ctl_mode22_pg                 rx_qpa_vote_ratio_cfg                              gcr     100010110  RWX          9         3        per-group  "ioorc_rx_ctl_regs"                                slow      func      100                                                                    ioreset    yes     na     Register                                           "Vote Ratio Convergence Limit for qpa servo ops. 00=Invalid setting, 01=4:3, 10=8:7, 11=16:15."     
generic    2        rx   rx_ctl_mode22_pg                 rx_qpa_servo_thresh4                               gcr     100010110  RWX          12        2        per-group  "ioorc_rx_ctl_regs"                                slow      func      11                                                                     ioreset    yes     na     Register                                           "Servo direction change convergence limit. Primarily intended to allow for one set of up/down votes and end on the next down vote if the closeness ratio doesnt end it sooner."
generic    2        rx   rx_ctl_mode22_pg                 rx_qpa_vote_win_both                               gcr     100010110  RWX          14        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      1                                                                      ioreset    yes     na     Register                                           "Record both up and down vote wins during servo ratio convergence to gate convergence. Report vote_both_won as an output as well"
generic    2        rx   rx_ctl_mode23_pg                 rx_ctle_peak1_h_sel                                gcr     100010111  RWX          0         2        per-group  "ioorc_rx_ctl_regs"                                slow      func      00                                                                     ioreset    yes     na     Register                                           "Peak1 Servo: HX select for ZFE compare.  00=H2, 01=H3, 10=H4, 11=H5."                              
generic    2        rx   rx_ctl_mode23_pg                 rx_ctle_peak2_h_sel                                gcr     100010111  RWX          2         2        per-group  "ioorc_rx_ctl_regs"                                slow      func      10                                                                     ioreset    yes     na     Register                                           "Peak2 Servo: HX select for ZFE compare.  00=H2, 01=H3, 10=H4, 11=H5."                              
generic    2        rx   rx_ctl_mode23_pg                 rx_ctle_peak1_invalid_lock_en                      gcr     100010111  RWX          4         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      1                                                                      ioreset    yes     na     Register                                           "Peak1 Servo: 1=Enable invalid_lock nudge votes; 0=ignore invalid_lock detection."                  
generic    2        rx   rx_ctl_mode23_pg                 rx_ctle_peak2_invalid_lock_en                      gcr     100010111  RWX          5         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "Peak2 Servo: 1=Enable invalid_lock nudge votes; 0=ignore invalid_lock detection."                  
generic    2        rx   rx_ctl_mode23_pg                 rx_ctle_converge_up_enable                         gcr     100010111  RWX          6         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "Peak1 or 2 Servo: 1=Enable convergence on an upward direction change. (Default is to NOT allow convergence on an upward change for ctle.)"
generic    2        rx   rx_ctl_mode23_pg                 rx_ctle_converge_down_enable                       gcr     100010111  RWX          7         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      1                                                                      ioreset    yes     na     Register                                           "Peak1 or 2 Servo: 1=Enable convergence on an downward direction change. (Default is to allow convergence on an upward change for ctle.)"
generic    2        rx   rx_ctl_mode24_pg                 rx_ctle_peak1_invalid_lock_thresh_inc              gcr     100011000  RWX          0         4        per-group  "ioorc_rx_ctl_regs"                                slow      func      0010                                                                   ioreset    yes     na     Register                                           "Peak1 Servo: Vote INC on invalid_lock when peak1 <= invalid_lock_thresh_inc and invalid_lock_en=1."
generic    2        rx   rx_ctl_mode24_pg                 rx_ctle_peak1_invalid_lock_thresh_dec              gcr     100011000  RWX          4         4        per-group  "ioorc_rx_ctl_regs"                                slow      func      1101                                                                   ioreset    yes     na     Register                                           "Peak1 Servo: Vote DEC on invalid_lock when peak1 >= invalid_lock_thresh_dec and invalid_lock_en=1."
generic    2        rx   rx_ctl_mode24_pg                 rx_ctle_peak2_invalid_lock_thresh_inc              gcr     100011000  RWX          8         4        per-group  "ioorc_rx_ctl_regs"                                slow      func      0010                                                                   ioreset    yes     na     Register                                           "Peak2 Servo: Vote INC on invalid_lock when peak2 <= invalid_lock_thresh_inc and invalid_lock_en=1."
generic    2        rx   rx_ctl_mode24_pg                 rx_ctle_peak2_invalid_lock_thresh_dec              gcr     100011000  RWX          12        4        per-group  "ioorc_rx_ctl_regs"                                slow      func      1101                                                                   ioreset    yes     na     Register                                           "Peak2 Servo: Vote DEC on invalid_lock when peak2 >= invalid_lock_thresh_dec and invalid_lock_en=1."
generic    2        rx   rx_ctl_cntl1_pg                  rx_ber_en                                          gcr     100100000  RWX          0         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "Diagnostic Bit Error Rate (BER) error checking enable control. When 1 enables error checking. When 0 the error checking is disabled. This control enables the BER timer and there is a separate control to enable the per-lane error counters."
generic    2        rx   rx_ctl_cntl1_pg                  rx_ber_timer_sel                                   gcr     100100000  RWX          1         4        per-group  "ioorc_rx_ctl_regs"                                slow      func      1010                                                                   ioreset    yes     na     Register                                           "Diag BER Timer saturation select. Selects the timer value that will saturate and freeze the timer. These values count slow cycles. \n0000:(2tothe29th) 2^29\n0001:(2tothe27th) 2^27\n0010:(2tothe25th) 2^25\n0011:(2tothe23rd) 2^23\n0100:(2tothe21st) 2^21\n0101:(2tothe19th) 2^19\n0110:(2tothe17th) 2^17\n0111:(2tothe15th) 2^15\n1000:(2tothe13th) 2^13\n1001:(2tothe11th) 2^11\n1010:(2tothe9th) 2^9\n1011:(2tothe8th) 2^8\n1100:(2tothe7th) 2^7\n1101:(2tothe6th) 2^6\n1110:(2tothe5th) 2^5\n1111:(2tothe4th) 2^4"
generic    2        rx   rx_ctl_cntl2_pg                  rx_amp_servo_restore_dac                           gcr     100100001  RWX          0         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      1                                                                      ioreset    yes     na     Register                                           "When set, amp measurement servo ops will restore the intial latch_dac value at the end of the servo op; when cleared, they will leave the last value in the latch.Default is 1, need clear values"
generic    2        rx   rx_ctl_cntl2_pg                  rx_loff_servo_restore_dac                          gcr     100100001  RWX          1         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "When set, loff servo ops will restore the intial latch_dac value at the end of the servo op; when cleared, they will leave the last value in the latch."
generic    2        rx   rx_ctl_cntl2_pg                  rx_servo_disable_result                            gcr     100100001  RWX          2         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "When set, servo ops will not push results into the result queue. When cleared, servo ops will push results into the result queue."
generic    2        rx   rx_ctl_cntl2_pg                  rx_cal_lane_pg_phy_gcrmsg                          gcr     100100001  RWX          3         5        per-group  "ioorc_rx_ctl_regs"                                slow      func      00000                                                                  ioreset    yes     na     Register                                           "Encoded calibration lane in relation to the local, physical group."                                
generic    2        rx   rx_ctl_cntl2_pg                  rx_amp_servo_mask_h0                               gcr     100100001  RWX          8         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      1                                                                      ioreset    yes     na     Register                                           "Pattern filter value for the H0 bit.  A value of 1 looks at the current sample for the pattern filter (default), while a value of 0 ignores it.  This can be used to approximate a latch offset style servo using an amp servo."
generic    2        rx   rx_ctl_cntl2_pg                  rx_amp_servo_vote_bias_inc                         gcr     100100001  RWX          9         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "When set, the servo accumulator counts any single inc vote in a given data pipe packet as a vote to inc over any number of dec votes in the same packet.  For Ap measurements (H0 filter=1) this is a bias up, and for An measurements (H0 filter=0) this is a bias down."
generic    2        rx   rx_ctl_cntl2_pg                  rx_amp_servo_vote_bias_dec                         gcr     100100001  RWX          10        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "When set, the servo accumulator counts any single dec vote in a given data pipe packet as a vote to dec over any number of inc votes in the same packet.  For Ap measurements (H0 filter=1) this is a bias down, and for An measurements (H0 filter=0) this is a bias up."
generic    2        rx   rx_ctl_cntl2_pg                  rx_servo_reverse_latch_dac                         gcr     100100001  RWX          11        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "When set, servo ops (Amp/Loff) which read/write the latch DACs will have the latch dac values reversed (a ones complement negation); when cleared, the latch dacs values are treated normally (not reversed)."
generic    2        rx   rx_ctl_cntl3_pg                  rx_clr_par_errs                                    gcr     100100010  RWX          14        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "Clear All RX Parity Error Latches\nToggle this field 0->1->0 to clear all RX parity error latches."
generic    2        rx   rx_ctl_cntl3_pg                  rx_fir_reset                                       gcr     100100010  RWX          15        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "FIR Reset\nToggle this field 0->1->0 to reset all RX FIR related latches including the isolation and parity error latches."
generic    2        rx   rx_ctl_cntl5_pg                  rx_pervasive_capt                                  gcr     100100100  RWX          0         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "This bit latches glb_ctl and jtag_bndy pervasive signals in iocrc_pervasive_capt when set high. RO reg bit rx_prvcpt_change_det goes high when latched values differ from pervasive inputs."
generic    2        rx   rx_ctl_cntl5_pg                  tc_bist_shared_ovrd                                gcr     100100100  RWX          1         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "Used to bypass while loop for rxbist /n 0 off /n 1 if on"                                          
generic    2        rx   rx_ctl_cntl5_pg                  tc_bist_opcg_go_ovrd                               gcr     100100100  RWX          2         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "Used to bypass opcg start signal /n 0 off /n 1 if on"                                              
generic    2        rx   rx_ctl_cntl5_pg                  tc_bist_code_go                                    gcr     100100100  RWX          3         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "Used to exit the while loop that is last chance to change setting before bist is run"              
generic    2        rx   rx_ctl_cntl5_pg                  system_manu_sel                                    gcr     100100100  RWX          4         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      ioreset    yes     na     Register                                           "Choice between settings for manufacturing or system for the bist checks /n0 = system /n1 = DFT "   
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_ctl_regs                             gcr     100100101  ROX          0         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group RXCTL Registers."                           
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_datasm_regs                          gcr     100100101  ROX          1         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group Data SM Registers."                         
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_datasm_regrw                         gcr     100100101  ROX          2         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group Data SM GCR Send Message State Machine."    
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_gcr_arb_sm                           gcr     100100101  ROX          3         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group GCR ARB SM."                                
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_rx_psave_sm                          gcr     100100101  ROX          4         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group RX PSAVE State Machine."                    
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_rx_servo_main_sm                     gcr     100100101  ROX          5         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group Main Servo State Machine."                  
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_rx_servo_amp_sm                      gcr     100100101  ROX          6         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group Amp Servo State Machine."                   
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_rx_servo_loff_sm                     gcr     100100101  ROX          7         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group Loff Servo State Machine."                  
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_rx_servo_ctle_sm                     gcr     100100101  ROX          8         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group CTLE Servo State Machine."                  
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_rx_servo_lte_sm                      gcr     100100101  ROX          9         1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group LTE Servo State Machine."                   
generic    2        rx   rx_fir1_pg                       rx_pg_fir_err_rx_servo_quad_sm                     gcr     100100101  ROX          10        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "IOTK ALIAS: Parity Error has occurred in the per-group Quad Servo State Machine."                  
generic    2        rx   rx_fir1_pg                       rx_pl_fir_err                                      gcr     100100101  ROX          11        1        per-group  "ioorc_rx_ctl_regs"                                slow      func      0                                                                      fir_reset  no      na     Register                                           "Summary bit indicating an RX per-lane register or state machine parity error has occurred in one or more lanes. The rx_fir_pl register from each lane should be read to isolate to a particular piece of logic. There is no mechanism to determine which lane had the fault without reading FIR status from each lane."
generic    2        rx   rx_fir1_mask_pg                  rx_pg_fir1_errs_mask                               gcr     100100110  RWX          0         12       per-group  "ioorc_rx_ctl_regs"                                slow      func      000000000000                                                           ioreset    yes     na     Register                                           "FIR mask for register or state machine parity checkers in per-group RX logic. A value of 1 masks the error from generating a FIR error.\nBit0: (mask_pg_regs) RXCTL Register Parity Error Mask.\nBit1: Reserved.\nBit2: Reserved.\nBit3: (mask_gcrs_ld_sm) RXCTL GCR Load State Machine Parity Error Mask.\nBit4: (mask_gcrs_unld_sm) RXCTL GCR Unload State Machine Parity Error Mask.\nBit5: (mask_snd_msg_sm) RXCTL Send Message Parity Error Mask.\nBit6: (mask_main_init_sm) RXCTL Main Init SM Parity Error Mask.\nBit7: (mask_wtm_sm) RXCTL Wiretest Main SM Parity Error Mask."
generic    2        rx   rx_fir1_error_inject_pg          rx_pg_fir1_err_inj                                 gcr     100100111  RWX          0         11       per-group  "ioorc_rx_ctl_regs"                                slow      func      00000000000                                                            fir_reset  yes     na     Register                                           "RX Per-Group Parity Error Injection\nAllows injection of non-destructive parity errors in either register or statemachine latch banks. The register or state value is not affected.\n0: No parity error being injected.\n1: Causes a parity flip in the specific parity checker.\nBit0: (inj_pg_regs) RXCTL Register Parity Error Inject.\nBit1: Reserved.\nBit2: Reserved.\nBit3: (inj_gcrs_ld_sm) RXCTL GCR Load State Machine Parity Error Inject.\nBit4: (inj_gcrs_unld_sm) RXCTL GCR Unload State Machine Parity Error Inject.\nBit5: (inj_snd_msg_sm) RXCTL Send Message Parity Error Inject.\nBit6: (inj_main_init_sm) RXCTL Main Init SM Parity Error Inject).\nBit7: (inj_wtm_sm) RXCTL Wiretest Main SM Parity Error Inject.\nBit8: (inj_wtr_sm) RXCTL Wiretest RX SM Parity Error Inject.\nBit9: (inj_wtl_sm) RXCTL Wiretest Lane SM Parity Error Inject.\nBit10: (inj_rpr_sm) RXCTL Repair SM Parity Error Inject.\nBit11: (inj_eyeopt_sm) RXCTL Eyeopt SM Parity Error Inject.\nBit12: (inj_dsm_sm) RXCTL Deskew SM Parity Error Inject.\nBit13: (inj_rxdsm_sm) RXCTL RX Deskew SM Parity Error Inject."
generic    2        rx   rx_datasm_spare_mode_pg          rx_pg_datasm_spare_mode_0                          gcr     100110000  RWX          0         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-group spare mode latch."                                                                       
generic    2        rx   rx_datasm_spare_mode_pg          rx_pg_datasm_spare_mode_1                          gcr     100110000  RWX          1         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-group spare mode latch."                                                                       
generic    2        rx   rx_datasm_spare_mode_pg          rx_pg_datasm_spare_mode_2                          gcr     100110000  RWX          2         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-group spare mode latch."                                                                       
generic    2        rx   rx_datasm_spare_mode_pg          rx_pg_datasm_spare_mode_3                          gcr     100110000  RWX          3         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-group spare mode latch."                                                                       
generic    2        rx   rx_datasm_spare_mode_pg          rx_pg_datasm_spare_mode_4                          gcr     100110000  RWX          4         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-group spare mode latch."                                                                       
generic    2        rx   rx_datasm_spare_mode_pg          rx_pg_datasm_spare_mode_5                          gcr     100110000  RWX          5         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-group spare mode latch."                                                                       
generic    2        rx   rx_datasm_spare_mode_pg          rx_pg_datasm_spare_mode_6                          gcr     100110000  RWX          6         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-group spare mode latch."                                                                       
generic    2        rx   rx_datasm_spare_mode_pg          rx_pg_datasm_spare_mode_7                          gcr     100110000  RWX          7         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    yes     na     Register                                           "Per-group spare mode latch."                                                                       
generic    2        rx   rx_datasm_cntl1_pg               rx_data_pipe_capture                               gcr     100110001  WO_8P        4         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    no      na     Register                                           "Data pipe capture clear pulse. When written to a 1 it will capture and freeze new data pipe data." 
generic    2        rx   rx_datasm_cntl1_pg               rx_reset_servo_status                              gcr     100110001  WO_8P        5         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    no      na     Register                                           "Servo Status clear pulse. When written to a 1 it will clear the rx_servo_status0/1 register allowing a new error status to be captured."
generic    2        rx   rx_datasm_cntl1_pg               rx_ber_reset                                       gcr     100110001  WO_8P        6         1        per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0                                                                      ioreset    no      na     Register                                           "Diag BER reset pulse. When written to a 1 it will clear both the error counter and timer and allow the timer to run again, counting new errors"
generic    2        rx   rx_datasm_cntl2_pg               rx_servo_op_queue0                                 gcr     100110010  WO_8P        0         16       per-group  "ioorc_rx_ctl_datasm_regs"                         slow      func      0000000000000000                                                       ioreset    no      na     Register                                           "Servo Operation code queue for non-amp (general) operations. A write to this register, pushes to the queue."
